SetupID,Timestamp,DayOfWeek,Trade_Executed,Rejected_Step,WeeklyBias,DailyBias,H4Bias,H1Bias,PDH_Sweep,PDL_Sweep,PWH_Sweep,PWL_Sweep,Asian_Sweep,EQH_Sweep,EQL_Sweep,MSS,Displacement,FVG_Present,OB_Present,ADR_Status,PremDisc_Status,Session,MarketCondition,ConfluenceScore,ATR14_Pips,ATR50_Pips,Spread_Pips,SpreadPctATR,ADX_Value,Score_Weekly,Score_Daily,Score_LiqSweep,Score_MSS,Score_Displacement,Score_FVG,Score_Killzone,Score_SMT,Score_ADR,Score_PO3,Score_PremDisc,Score_H4Align,Score_H1Align,OB_Score,Cond_Score,win_loss,tp1_hit,tp2_hit,tp3_hit,sl_hit,mfe_r,mae_r,bars_to_outcome,entry_price,atr_1r,ts,ml_score,ml_decision,outcome
ATLAS_20100111_210000_61688,2010.01.11 21:00:00,Monday,NO,MSS,BULLISH,BULLISH,BULLISH,NEUTRAL,NO,NO,NO,NO,YES,YES,NO,NO,NO,NO,YES,OK,DISCOUNT,NONE,RANGING,105,2.0,2.07,0.02,1.0,19.94,15,15,20,0,15,10,10,5,5,5,5,1,0,1,1,0,0,0,0,1,0.41,1.0,2,1150.88,2.0,2010-01-11 21:00:00,0.43371812430906326,REJECTED,0
ATLAS_20100111_211500_61689,2010.01.11 21:15:00,Monday,NO,MSS,BULLISH,BULLISH,BULLISH,NEUTRAL,NO,NO,NO,NO,YES,YES,NO,NO,NO,NO,YES,OK,DISCOUNT,NONE,RANGING,105,1.89,2.06,0.02,1.06,20.79,15,15,20,0,15,10,10,5,5,5,5,1,0,1,1,0,0,0,0,1,0.196,1.296,1,1151.33,1.89,2010-01-11 21:15:00,0.4444636018426115,REJECTED,0
ATLAS_20100111_213000_61690,2010.01.11 21:30:00,Monday,NO,MSS,BULLISH,BULLISH,BULLISH,NEUTRAL,NO,NO,NO,NO,YES,YES,NO,NO,NO,NO,YES,OK,DISCOUNT,NONE,RANGING,105,1.72,2.05,0.02,1.16,22.3,15,15,20,0,15,10,10,5,5,5,5,1,0,1,1,1,1,1,1,0,3.983,0.599,1,1149.48,1.72,2010-01-11 21:30:00,0.45199286241058817,REJECTED,1
ATLAS_20100111_214500_61691,2010.01.11 21:45:00,Monday,NO,MSS,BULLISH,BULLISH,BULLISH,NEUTRAL,NO,NO,NO,NO,YES,YES,NO,NO,NO,NO,YES,OK,DISCOUNT,NONE,RANGING,105,1.7,2.03,0.02,1.18,20.06,15,15,20,0,15,10,10,5,5,5,5,1,0,1,1,1,1,1,1,0,3.176,0.488,9,1150.93,1.7,2010-01-11 21:45:00,0.470731536676419,REJECTED,1
ATLAS_20100111_220000_61692,2010.01.11 22:00:00,Monday,NO,MSS,BULLISH,BULLISH,BULLISH,NEUTRAL,NO,NO,NO,NO,YES,YES,NO,NO,NO,NO,YES,OK,DISCOUNT,NONE,RANGING,105,1.56,2.03,0.02,1.28,18.12,15,15,20,0,15,10,10,5,5,5,5,1,0,1,1,1,1,1,1,0,3.814,0.179,5,1150.38,1.56,2010-01-11 22:00:00,0.5870856170512283,TAKEN,1
ATLAS_20100111_221500_61693,2010.01.11 22:15:00,Monday,NO,MSS,BULLISH,BULLISH,BULLISH,NEUTRAL,NO,NO,NO,NO,YES,YES,NO,NO,NO,NO,YES,OK,DISCOUNT,NONE,CHOPPY,105,1.59,2.0,0.02,1.26,15.99,15,15,20,0,15,10,10,5,5,5,5,1,0,1,0,1,1,1,1,0,3.585,0.333,4,1150.63,1.59,2010-01-11 22:15:00,0.5870100532963948,TAKEN,1
ATLAS_20100111_223000_61694,2010.01.11 22:30:00,Monday,NO,MSS,BULLISH,BULLISH,BULLISH,NEUTRAL,NO,NO,NO,NO,YES,YES,NO,NO,NO,NO,YES,OK,DISCOUNT,NONE,CHOPPY,105,1.53,1.99,0.02,1.31,14.15,15,15,20,0,15,10,10,5,5,5,5,1,0,1,0,1,1,1,1,0,3.353,0.719,6,1151.2,1.53,2010-01-11 22:30:00,0.5692749705691826,TAKEN,1
ATLAS_20100111_224500_61695,2010.01.11 22:45:00,Monday,NO,MSS,BULLISH,BULLISH,BULLISH,NEUTRAL,NO,NO,NO,NO,YES,YES,NO,NO,NO,NO,YES,OK,DISCOUNT,NONE,CHOPPY,105,1.49,1.99,0.02,1.34,17.11,15,15,20,0,15,10,10,5,5,5,5,1,0,1,0,1,1,1,1,0,3.879,0.034,2,1150.55,1.49,2010-01-11 22:45:00,0.5775016844563123,TAKEN,1
ATLAS_20100111_230000_61696,2010.01.11 23:00:00,Monday,NO,MSS,BULLISH,BULLISH,BULLISH,NEUTRAL,NO,NO,NO,NO,YES,YES,NO,NO,NO,NO,YES,OK,DISCOUNT,NONE,RANGING,105,1.32,1.98,0.02,1.51,19.69,15,15,20,0,15,10,10,5,5,5,5,1,0,1,1,1,1,1,1,0,3.636,0.152,4,1151.53,1.32,2010-01-11 23:00:00,0.5671074036355205,TAKEN,1
ATLAS_20100111_231500_61697,2010.01.11 23:15:00,Monday,NO,MSS,BULLISH,BULLISH,BULLISH,NEUTRAL,NO,NO,NO,NO,YES,YES,NO,NO,NO,NO,YES,OK,DISCOUNT,NONE,RANGING,105,1.26,1.99,0.02,1.59,19.32,15,15,20,0,15,10,10,5,5,5,5,1,0,1,1,1,1,1,1,0,3.079,0.889,7,1152.45,1.26,2010-01-11 23:15:00,0.5716797807329688,TAKEN,1
ATLAS_20100111_234500_61698,2010.01.11 23:45:00,Monday,NO,MSS,BULLISH,BULLISH,BULLISH,NEUTRAL,NO,NO,NO,NO,YES,YES,NO,NO,NO,NO,YES,OK,DISCOUNT,NONE,RANGING,105,1.19,1.97,0.02,1.68,19.01,15,15,20,0,15,10,10,5,5,5,5,1,0,1,1,1,1,1,1,0,3.655,0.294,3,1151.98,1.19,2010-01-11 23:45:00,0.5897400926231958,TAKEN,1
ATLAS_20100112_010000_61699,2010.01.12 01:00:00,Tuesday,NO,MSS,BULLISH,BEARISH,BULLISH,NEUTRAL,NO,NO,NO,NO,YES,YES,NO,NO,NO,NO,YES,OK,PREMIUM,NONE,RANGING,105,1.22,1.98,0.02,1.64,22.97,15,15,20,0,15,10,10,5,5,5,5,1,0,1,1,1,1,1,1,0,3.713,0.057,1,1153.05,1.22,2010-01-12 01:00:00,0.562762717604037,TAKEN,1
ATLAS_20100112_011500_61700,2010.01.12 01:15:00,Tuesday,NO,MSS,BULLISH,BEARISH,BULLISH,NEUTRAL,NO,NO,NO,NO,YES,YES,NO,NO,NO,NO,YES,OK,PREMIUM,NONE,TRENDING,105,1.1,1.97,0.02,1.81,28.51,15,15,20,0,15,10,10,5,5,5,5,1,0,1,2,1,1,1,0,0,2.209,1.155,1,1155.7,1.1,2010-01-12 01:15:00,0.5395542898670569,TAKEN,1
ATLAS_20100112_013000_61701,2010.01.12 01:30:00,Tuesday,NO,MSS,BULLISH,BEARISH,BULLISH,NEUTRAL,NO,NO,NO,NO,YES,YES,NO,NO,NO,NO,YES,OK,PREMIUM,NONE,TRENDING,105,1.15,1.97,0.02,1.74,30.55,15,15,20,0,15,10,10,5,5,5,5,1,0,1,2,1,1,0,0,0,1.696,1.522,4,1156.18,1.15,2010-01-12 01:30:00,0.5359552229084167,TAKEN,1
ATLAS_20100112_014500_61702,2010.01.12 01:45:00,Tuesday,NO,MSS,BULLISH,BEARISH,BULLISH,NEUTRAL,NO,NO,NO,NO,YES,YES,NO,NO,NO,NO,YES,OK,PREMIUM,NONE,TRENDING,105,1.19,1.98,0.02,1.67,29.59,15,15,20,0,15,10,10,5,5,5,5,1,0,1,2,1,1,0,0,0,1.765,1.345,3,1156.03,1.19,2010-01-12 01:45:00,0.5307074311994,TAKEN,1
ATLAS_20100112_020000_61703,2010.01.12 02:00:00,Tuesday,NO,MSS,BULLISH,BEARISH,BULLISH,NEUTRAL,NO,NO,NO,NO,YES,YES,NO,NO,NO,NO,YES,OK,PREMIUM,NONE,TRENDING,105,1.27,2.0,0.02,1.57,26.82,15,15,20,0,15,10,10,5,5,5,5,1,0,1,2,1,1,0,0,0,1.693,1.22,2,1155.98,1.27,2010-01-12 02:00:00,0.5359271464612255,TAKEN,1
ATLAS_20100112_021500_61704,2010.01.12 02:15:00,Tuesday,NO,MSS,BULLISH,BEARISH,BULLISH,NEUTRAL,NO,NO,NO,NO,YES,YES,NO,NO,NO,NO,YES,OK,PREMIUM,NONE,TRENDING,105,1.27,1.98,0.02,1.57,27.06,15,15,20,0,15,10,10,5,5,5,5,1,0,1,2,1,1,0,0,0,1.559,1.354,1,1156.15,1.27,2010-01-12 02:15:00,0.5359271464612255,TAKEN,1
ATLAS_20100112_023000_61705,2010.01.12 02:30:00,Tuesday,NO,MSS,BULLISH,BEARISH,BULLISH,NEUTRAL,NO,NO,NO,NO,YES,YES,NO,NO,NO,NO,YES,OK,PREMIUM,NONE,TRENDING,105,1.24,1.97,0.02,1.61,25.94,15,15,20,0,15,10,10,5,5,5,5,1,0,1,2,0,0,0,0,1,0.226,1.427,1,1157.85,1.24,2010-01-12 02:30:00,0.5411670332193355,TAKEN,0
ATLAS_20100112_024500_61706,2010.01.12 02:45:00,Tuesday,NO,MSS,BULLISH,BEARISH,BULLISH,NEUTRAL,NO,NO,NO,NO,YES,YES,NO,NO,NO,NO,YES,OK,PREMIUM,NONE,TRENDING,105,1.2,1.96,0.02,1.67,26.1,15,15,20,0,15,10,10,5,5,5,5,1,0,1,2,1,1,0,0,0,1.025,1.558,2,1156.3,1.2,2010-01-12 02:45:00,0.5410752144951162,TAKEN,1
ATLAS_20100112_030000_61707,2010.01.12 03:00:00,Tuesday,NO,MSS,BULLISH,BEARISH,BULLISH,NEUTRAL,NO,NO,NO,NO,YES,YES,NO,NO,NO,NO,YES,OK,PREMIUM,NONE,RANGING,105,1.18,1.96,0.02,1.69,23.46,15,15,20,0,15,10,10,5,5,5,5,1,0,1,1,0,0,0,0,1,0.297,1.297,1,1157.18,1.18,2010-01-12 03:00:00,0.5385404887404884,TAKEN,0
ATLAS_20100112_031500_61708,2010.01.12 03:15:00,Tuesday,NO,MSS,BULLISH,BEARISH,BULLISH,NEUTRAL,NO,NO,NO,NO,YES,YES,NO,NO,NO,NO,YES,OK,PREMIUM,NONE,RANGING,105,1.33,1.99,0.02,1.51,21.56,15,15,20,0,15,10,10,5,5,5,5,1,0,1,1,0,0,0,0,1,0.564,1.278,1,1156.13,1.33,2010-01-12 03:15:00,0.5224436687253232,TAKEN,0
ATLAS_20100112_033000_61709,2010.01.12 03:30:00,Tuesday,NO,MSS,BULLISH,BEARISH,BULLISH,NEUTRAL,NO,NO,NO,NO,YES,YES,NO,NO,NO,NO,YES,OK,PREMIUM,NONE,RANGING,105,1.42,1.99,0.02,1.41,21.81,15,15,20,0,15,10,10,5,5,5,5,1,0,1,1,0,0,0,0,1,0.176,1.5,1,1155.43,1.42,2010-01-12 03:30:00,0.5802145309463448,TAKEN,0
ATLAS_20100112_034500_61710,2010.01.12 03:45:00,Tuesday,NO,MSS,BULLISH,BEARISH,BULLISH,NEUTRAL,NO,NO,NO,NO,YES,YES,NO,NO,NO,NO,YES,OK,PREMIUM,NONE,RANGING,105,1.55,2.01,0.02,1.29,22.36,15,15,20,0,15,10,10,5,5,5,5,1,0,1,1,1,1,0,0,0,1.129,5.032,6,1153.4,1.55,2010-01-12 03:45:00,0.6172786750330725,TAKEN,1
ATLAS_20100112_040000_61711,2010.01.12 04:00:00,Tuesday,NO,MSS,BULLISH,BEARISH,BULLISH,NEUTRAL,NO,NO,NO,NO,YES,YES,NO,NO,NO,NO,YES,OK,DISCOUNT,NONE,RANGING,105,1.69,2.05,0.02,1.18,23.16,15,15,20,0,15,10,10,5,5,5,5,1,0,1,1,1,1,0,0,0,1.538,4.112,5,1152.55,1.69,2010-01-12 04:00:00,0.5269418638777642,TAKEN,1
ATLAS_20100112_041500_61712,2010.01.12 04:15:00,Tuesday,NO,MSS,BULLISH,BEARISH,BULLISH,NEUTRAL,NO,NO,NO,NO,YES,YES,NO,NO,NO,NO,YES,OK,DISCOUNT,NONE,RANGING,105,1.72,1.99,0.02,1.16,23.85,15,15,20,0,15,10,10,5,5,5,5,1,0,1,1,1,1,0,0,0,1.523,4.029,4,1152.53,1.72,2010-01-12 04:15:00,0.5260616522021535,TAKEN,1
ATLAS_20100112_043000_61713,2010.01.12 04:30:00,Tuesday,NO,MSS,BULLISH,BEARISH,BULLISH,NEUTRAL,NO,NO,NO,NO,YES,YES,NO,NO,NO,NO,YES,OK,DISCOUNT,NONE,RANGING,105,1.71,1.95,0.02,1.17,23.58,15,15,20,0,15,10,10,5,5,5,5,1,0,1,1,1,1,0,0,0,1.269,4.316,3,1152.98,1.71,2010-01-12 04:30:00,0.5371200845165308,TAKEN,1
ATLAS_20100112_044500_61714,2010.01.12 04:45:00,Tuesday,NO,MSS,BULLISH,BEARISH,BULLISH,NEUTRAL,NO,NO,NO,NO,YES,YES,NO,NO,NO,NO,YES,OK,DISCOUNT,NONE,RANGING,105,1.69,1.89,0.02,1.18,23.35,15,15,20,0,15,10,10,5,5,5,5,1,0,1,1,0,0,0,0,1,0.929,4.722,5,1153.58,1.69,2010-01-12 04:45:00,0.5371200845165308,TAKEN,0
ATLAS_20100112_050000_61715,2010.01.12 05:00:00,Tuesday,NO,MSS,BULLISH,BEARISH,BULLISH,NEUTRAL,NO,NO,NO,NO,YES,YES,NO,NO,NO,NO,YES,OK,DISCOUNT,NONE,RANGING,105,1.65,1.82,0.02,1.21,24.42,15,15,20,0,15,10,10,5,5,5,5,1,0,1,1,0,0,0,0,1,0.648,1.079,2,1154.08,1.65,2010-01-12 05:00:00,0.5297540125018607,TAKEN,0
ATLAS_20100112_051500_61716,2010.01.12 05:15:00,Tuesday,NO,MSS,BULLISH,BEARISH,BULLISH,NEUTRAL,NO,NO,NO,NO,YES,YES,NO,NO,NO,NO,YES,OK,DISCOUNT,NONE,RANGING,105,1.61,1.79,0.02,1.24,23.6,15,15,20,0,15,10,10,5,5,5,5,1,0,1,1,0,0,0,0,1,0.0,1.211,1,1154.25,1.61,2010-01-12 05:15:00,0.5978605088949093,TAKEN,0
ATLAS_20100112_053000_61717,2010.01.12 05:30:00,Tuesday,NO,MSS,BULLISH,BEARISH,BULLISH,NEUTRAL,NO,NO,NO,NO,YES,YES,NO,NO,NO,NO,YES,OK,DISCOUNT,NONE,RANGING,105,1.53,1.78,0.02,1.31,23.45,15,15,20,0,15,10,10,5,5,5,5,1,0,1,1,0,0,0,0,1,0.0,4.595,2,1152.63,1.53,2010-01-12 05:30:00,0.6150885448665804,TAKEN,0
ATLAS_20100112_054500_61718,2010.01.12 05:45:00,Tuesday,NO,MSS,BULLISH,BEARISH,BULLISH,NEUTRAL,NO,NO,NO,NO,YES,YES,NO,NO,NO,NO,YES,OK,DISCOUNT,NONE,RANGING,105,1.58,1.74,0.02,1.26,22.15,15,15,20,0,15,10,10,5,5,5,5,1,0,1,1,0,0,0,0,1,0.019,4.177,1,1152.2,1.58,2010-01-12 05:45:00,0.6280874186857823,TAKEN,0
ATLAS_20100112_060000_61719,2010.01.12 06:00:00,Tuesday,NO,MSS,BULLISH,BEARISH,BULLISH,BULLISH,NO,NO,NO,NO,YES,YES,NO,NO,NO,NO,YES,OK,DISCOUNT,NONE,RANGING,105,1.55,1.73,0.02,1.29,21.03,15,15,20,0,15,10,10,5,5,5,5,1,1,1,1,1,1,1,0,0,2.181,1.206,1,1146.25,1.55,2010-01-12 06:00:00,0.6093823318391429,TAKEN,1
ATLAS_20100112_061500_61720,2010.01.12 06:15:00,Tuesday,NO,MSS,BULLISH,BEARISH,BULLISH,BULLISH,NO,NO,NO,NO,YES,YES,NO,NO,NO,NO,YES,OK,DISCOUNT,NONE,RANGING,105,1.63,1.71,0.02,1.23,22.31,15,15,20,0,15,10,10,5,5,5,5,1,1,1,1,1,1,0,0,0,1.595,1.626,1,1147.03,1.63,2010-01-12 06:15:00,0.525565251319762,TAKEN,1
